Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166008
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166010
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166011
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166013
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166014
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166015
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166017
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, Lodderomyces elongisporus NRRL YB-4239,, NW_001813686
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Histoplasma capsulatum NAm1,, NW_001813703
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Histoplasma capsulatum NAm1,, NW_001813704
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Histoplasma capsulatum NAm1,, NW_001813705
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Histoplasma capsulatum NAm1,, NW_001813706
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Histoplasma capsulatum NAm1,, NW_001813912
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Pleosporaceae, Pyrenophora tritici-repentis Pt-1C-BFP,, NW_002475730
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Blastomyces gilchristii SLH14081,, NW_003101580
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Blastomyces gilchristii SLH14081,, NW_003101581
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Ajellomycetaceae, Blastomyces gilchristii SLH14081,, NW_003101582
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Onygenaceae, Uncinocarpus reesii 1704,, NW_003298754
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Arthrodermataceae, Microsporum canis CBS 113480,, NW_003299153
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Psathyrellaceae, Coprinopsis cinerea okayama7#130,, NW_003307477
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Plectosphaerellaceae, Verticillium alfalfae VaMs.102,, NW_003315039
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Arthrodermataceae, Nannizzia gypsea CBS 118893,, NW_003345183
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, Arthrodermataceae, Trichophyton rubrum CBS 118892,, NW_003456429
Dikarya, Basidiomycota, Pucciniomycotina, Pucciniomycetes, Pucciniales, Pucciniaceae, Puccinia graminis f. sp. tritici CRL 75-36-700-3,, NW_003526743
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Onygenales, , Coccidioides immitis RS,, NW_004504306
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum graminicola M1.001,, NW_007361658
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Beauveria bassiana ARSEF 2860,, NW_007931071
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Beauveria bassiana ARSEF 2860,, NW_007931072
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriales, Herpotrichiellaceae, Exophiala dermatitidis NIH/UT8656,, NW_008751656
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Magnaporthales, Magnaporthaceae, Gaeumannomyces tritici R3-111a-1,, NW_008805058
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Magnaporthales, Magnaporthaceae, Gaeumannomyces tritici R3-111a-1,, NW_008805059
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Magnaporthales, Magnaporthaceae, Gaeumannomyces tritici R3-111a-1,, NW_008805060
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Magnaporthales, Magnaporthaceae, Gaeumannomyces tritici R3-111a-1,, NW_008805061
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Plectosphaerellaceae, Verticillium dahliae VdLs.17,, NW_009276968
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Plectosphaerellaceae, Verticillium dahliae VdLs.17,, NW_009276969
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Plectosphaerellaceae, Verticillium dahliae VdLs.17,, NW_009276970
Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Trichosporonales, Trichosporonaceae, Trichosporon asahii var. asahii CBS 2479,, NW_014040924
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces eubayanus,, NW_017264706
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium pseudograminearum CS3096,, NW_017607573
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium pseudograminearum CS3096,, NW_017607574
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Trichomonascaceae, Wickerhamiella sorbophila,, NW_020193996
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium venenatum,, NW_020311997
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Metschnikowiaceae, [Candida] haemulonis,, NW_021316577
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Metschnikowiaceae, [Candida] duobushaemulonis,, NW_021706825
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Podoscyphaceae, Abortiporus biennis,137743, Abobi1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Podoscyphaceae, Abortiporus biennis,137743, Abobie1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Achaetomium strumarium,79814, Achstr1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales,, Acremonium sp.,2046025, AcreTS7_1
 Dikarya, Basidiomycota, Pucciniomycotina, Agaricostilbomycetes, Agaricostilbales, Agaricostilbaceae, Agaricostilbum hyphaenes,44565, Agahy1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Bolbitiaceae, Agrocybe praecox,71668, Agrpra2
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Albatrellaceae, Albatrellus peckianus,80572, Albpec1
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Jahnulales, Aliquandostipitaceae, Aliquandostipite khaoyaiensis,112102, Alikh1
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria alternata,5599, Altalt1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita rubescens,71933, Amarub1
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Amniculicolaceae, Amniculicola lignicola,455074, Amnli1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Stereaceae, Amylostereum chailletii,55340, Amycha1
 Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,, Amylocarpus encephaloides,45428, Amyenc1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Dacryobolaceae, Amylocystis lapponica,202700, Amylap1_1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Mucoraceae, Amylomyces rouxii,29923, Amyrou1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Amylocorticiales, Amylocorticiaceae, Amylocorticium subincarnatum,264088, Amysub1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon bovei,326616, Annbov1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon maeteangense,1927788, Annmae1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon minutellum,326621, Annmin1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon moriforme,326622, Annmor1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon nitens,326626, Annnit1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon stygium,326628, Annsty1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Annulohypoxylon truncatum,327061, Anntru1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Amylocorticiales, Amylocorticiaceae, Anomoloma albolutescens,693288, Anoalb1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Amylocorticiales, Amylocorticiaceae, Anomoporia myceliosa,693289, Anomyc1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Fomitopsidaceae, Antrodia serialis,139415, Antser1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pterulaceae, Aphanobasidium pseudotsugae,693291, Aphpse1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Apiosordaria backusii,314023, Apibac1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Apodospora peruviana,516989, Apope1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria borealis,47425, Armbor1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria ectypa,47430, Armect1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria luteobubalina,153913, Armlut1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria mellea,47429, Armmel1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria nabsnona,64368, Armnab1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria tabescens,47431, Armtab1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus acristatulus,286159, Aspacri1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus albertensis,209559, Aspalbe1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus amylovorus,176161, Aspamy1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus avenaceus,36643, Aspave1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus bertholletius,1226010, Aspber1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus bisporus,41753, Aspbisp1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus brevijanus,176172, Aspbrev1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus caelatus,61420, Aspcae1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus candidus,41067, Aspcand1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus carlsbadensis,1810906, Aspcar1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus chevalieri,182096, Aspchev1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus coremiiformis,138285, Aspcor1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus desertorum,1810909, Aspdese1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus egyptiacus,41743, Aspegy1
 Eumetazoa, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus filifera,406428, Aspfili1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus funiculosus,176168, Aspfuni1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus insolitus,1131488, Aspinso1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus minisclerotigenes,656917, Aspmin1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus neoechinulatus,2184044, Aspne1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus neoauricomus,1883083, Aspneoa1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus nomius,41061, Aspnom1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus novoparasiticus,986946, Aspnovo1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus parasiticus,5067, Asppar1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus parvulus,41750, Aspparv1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus penicilloides,41959, Asppeni1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus pseudocaelatus,1825620, Asppsec1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus pseudonomius,1506151, Asppsen1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus pseudotamarii,132259, Asppset1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus restrictus,5064, Aspres1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus robustus,138281, Asprobu1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus roseoglobulosus,1250373, Aspros1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus sclerotiorum,138282, Aspsc1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus sergii,1034303, Aspser1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus taichungensis,482145, Asptaic1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus tamarii,41984, Asptam1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus transmontanensis,1034304, Asptra1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus unguis,40381, Aspung1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus venezuelensis,1810929, Aspven1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus welwitschiae,1341132, Aspwel1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Astrocystis sublimbata,743114, Astsub1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Schizophyllaceae, Auriculariopsis ampla,97359, Auramp1
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideales, Saccotheciaceae, Aureobasidium pullulans,5580, AurpulNBB1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Mucoraceae, Benjaminiella poitrasii,64631, Benpoi1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Biscogniauxia sp.,1896107, Biscog1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Biscogniauxia marginata,110534, Bisma1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Biscogniauxia mediterranea,97377, Bisme1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Biscogniauxia mediterranea,97377, Bismed1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Biscogniauxia nummularia,97378, Bisnum1
 Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Bisporella sp.,2107887, Bissp1
 Fungi incertae sedis, Blastocladiomycota, Blastocladiomycetes, Blastocladiales, Blastocladiaceae,, Blastocladiella britannica,64508, Blabri1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Choanephoraceae, Blakeslea trispora,4850, Blatri_F921_1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Choanephoraceae, Blakeslea trispora,4850, Blatri_F986_2
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Didymellaceae, Boeremia exigua,749465, Boeex1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Boletaceae, Boletus coccyginus,1758874, Bolcoc1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Boletaceae, Boletus edulis,36056, Boled5
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Boletaceae, Boletus edulis,36056, Boledp1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Lasiosphaeriaceae sp.,1868209, Bombar1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Bombardia bombarda,252184, Bombom1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Stereaceae, Boreostereum radiatum,103380, Borrad1
 Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Trigonopsidaceae, Botryozyma mucatilis,280465, Botmuc1
 Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Pezizellaceae, Calycina marina,1763456, Calmar1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Cercophora caudata,314043, Cercau1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Cercophora newfieldiana,92897, Cernew1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Cercophora scortea,314031, Cersc1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Irpicaceae, Ceriporia viridans,40428, Cervir1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Chaetocladiaceae, Chaetocladium brefeldii,101089, Chabre1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomidium fimeti,1854472, Chafi1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium funicola,1934379, Chafu1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum,38033, Chagl1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium megalocarpum,1036259, Chame1
,,,,,,Absidia padenii,1036259, Chlpad1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Choanephoraceae, Choanephora cucurbitarum,101091, Chocucu1
 Fungi incertae sedis, Chytridiomycota, Chytridiomycetes, Chytridiales, Chytriomycetaceae,, Chytriomyces hyalinus,4814, Chyhya1
 Fungi incertae sedis, Chytridiomycota, Chytridiomycetes, Chytridiales, Chytridiaceae,, Chytridium lagenaria,64509, Chylag1
 Fungi incertae sedis, Chytridiomycota, Chytridiomycetes, Chytridiales, Chytriomycetaceae,, Chytriomyces sp.,2012326, Chytri1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Lichtheimiaceae, Circinella umbellata,101103, Cirumb1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Cladorrhinum bulbillosum,2587404, Clabul1
 Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Phaeomoniellales,,Phaeomoniellales sp. ,1618100, ClaNC0930_1
 Fungi incertae sedis, Chytridiomycota, Chytridiomycetes, Chytridiales, Chytridiaceae,, Cladochytrium polystomum,2211651, Clapol1_1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Clitocybe gibba,378275, Cligib1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Chaetosphaeriales, Chaetosphaeriaceae, Chaetosphaeriaceae sp.,1896340, CodFL1790_1
 Fungi incertae sedis, Zoopagomycota, Kickxellomycotina, Kickxellomycetes, Kickxellales, Kickxellaceae, Coemansia spiralis,417178, Coespi1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Mucoraceae, Cokeromyces recurvatus,90255, Cokrec1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum acutatum,27357, Colac2
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum cereale,343994, Colce1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum lupini,145971, Collu1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum navitas,681940, Colna1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum phormii,359342, Colph1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Bolbitiaceae, Conocybe apala,229365, Conapa1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Coniochaetales, Coniochaetaceae, Coniochaeta sp.,1849801, Conioc1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Clitocybe sp.,1917363, Cont1119283
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Agaricaceae, Coprinus phaeopunctatus,979884, Copph3
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Cortinariaceae, Cortinarius austrovenetus,742016, Coraus1
,,,,,,Cortinarius aff.,742016, Corcam1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Boliniales, Boliniaceae, Boliniaceae sp.,2306448, Cornip1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Myceliophthora similis,72986, Corsim1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Strophariaceae, Crassisporium funariophilum,1954473, Crafun1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Crepidotaceae, Crepidotus cesatii,110238, Creces1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Atheliales, Atheliaceae, Cristinia sonorae,1940300, Crison1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Corticiales, Corticiaceae, Crustoderma dryinum,1333630, Crudry1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Gnomoniaceae, Cryptodiaporthe populea,940279, Crypo1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Gnomoniaceae, Cryptodiaporthe sp.,2591781, Crypto1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae, Camillea tinctor,110548, CtCBS203_1
 Fungi incertae sedis, Mucoromycota, Mucoromycotina, Mucoromycetes, Mucorales, Cunninghamellaceae, Cunninghamella echinulata,76405, Cunech1
 Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Teichosporaceae, Teichospora sp.,2107984, Currey1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Cylindrocarpon olidum,303675, Cylol1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Cystostereaceae, Cystostereum murrayi,467946, Cysmur1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Valsaceae, Cytospora chrysosperma,252740, Cytch1
 Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Irpicaceae, Cytidiella melzeri,1883072, Cytmel1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Dactylonectria macrodidyma,307937, Dacma1
 Dikarya, Basidiomycota, Agaricomycotina, Dacrymycetes, Dacrymycetales, Dacrymycetaceae, Dacryonaema rufum,2079950, Dacruf1
,,,,,,Dacrymyces fennicus,2079950, Dactor1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia sp.,1769485, DaFL1419_1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia bambusicola,326643, Dalba1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia caldariorum,326644, Dalcal1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia decipiens,326647, Daldec1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia eschscholtzii,292717, Dales1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia grandis,103428, Dalgra1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia loculata,103429, Dalloc1
 Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Hypoxylaceae, Daldinia loculata,103429, DallocAZ0526
